Name,Url
Парр Мартин,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D1%80,_%D0%9C%D0%B0%D1%80%D1%82%D0%B8%D0%BD"
Рашид Абдул,https://en.wikipedia.org/wiki/Abdul_Rashid_(hurdler)
Сеппянен Эско,https://fi.wikipedia.org/wiki/Esko_Sepp%C3%A4nen
Фельдекова Ольга,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B5%D0%BB%D1%8C%D0%B4%D0%B5%D0%BA%D0%BE%D0%B2%D0%B0,_%D0%9E%D0%BB%D1%8C%D0%B3%D0%B0"
Хамиси Денар Джозеф,https://en.wikipedia.org/wiki/Denar_Joseph_Hamisi
Хикс Том,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B8%D0%BA%D1%81,_%D0%A2%D0%BE%D0%BC"
Бекер Джош,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BA%D0%B5%D1%80,_%D0%94%D0%B6%D0%BE%D1%88"
Бунг Муктар Радин,https://en.wikipedia.org/wiki/Bung_Moktar_Radin
Гамкрелидзе Ираклий Петрович,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BC%D0%BA%D1%80%D0%B5%D0%BB%D0%B8%D0%B4%D0%B7%D0%B5,_%D0%98%D1%80%D0%B0%D0%BA%D0%BB%D0%B8%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
Джакоббе Сандро,"https://ru.wikipedia.org/wiki/%D0%94%D0%B6%D0%B0%D0%BA%D0%BE%D0%B1%D0%B1%D0%B5,_%D0%A1%D0%B0%D0%BD%D0%B4%D1%80%D0%BE"
Жакыпбаев Шералы Жакыпбаевич,"https://ru.wikipedia.org/w/index.php?title=%D0%96%D0%B0%D0%BA%D1%8B%D0%BF%D0%B1%D0%B0%D0%B5%D0%B2,_%D0%A8%D0%B5%D1%80%D0%B0%D0%BB%D1%8B_%D0%96%D0%B0%D0%BA%D1%8B%D0%BF%D0%B1%D0%B0%D0%B5%D0%B2%D0%B8%D1%87&action=edit&redlink=1"
Карауш Василе,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%B0%D1%83%D1%88,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B5"
Санчес Алекс,https://es.wikipedia.org/wiki/Alex_S%C3%A1nchez_Cruz
Форд Кеннет,"https://ru.wikipedia.org/wiki/%D0%A4%D0%BE%D1%80%D0%B4,_%D0%9A%D0%B5%D0%BD%D0%BD%D0%B5%D1%82"
Фрэнк Гери,https://ru.wikipedia.org/wiki/%D0%A4%D1%80%D1%8D%D0%BD%D0%BA_%D0%93%D0%B5%D1%80%D0%B8
Абу Шабаб Ясир,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%83_%D0%A8%D0%B0%D0%B1%D0%B0%D0%B1,_%D0%AF%D1%81%D0%B8%D1%80"
Аракелян Евгений Енокович,"https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%B0%D0%BA%D0%B5%D0%BB%D1%8F%D0%BD,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%95%D0%BD%D0%BE%D0%BA%D0%BE%D0%B2%D0%B8%D1%87"
Аслани Мухо,"https://ru.wikipedia.org/wiki/%D0%90%D1%81%D0%BB%D0%B0%D0%BD%D0%B8,_%D0%9C%D1%83%D1%85%D0%BE"
Бокки Мабель,https://it.wikipedia.org/wiki/Mabel_Bocchi
Дубинин Сергей Константинович,"https://ru.wikipedia.org/wiki/%D0%94%D1%83%D0%B1%D0%B8%D0%BD%D0%B8%D0%BD,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
Лапидус Альберт Львович,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BF%D0%B8%D0%B4%D1%83%D1%81,_%D0%90%D0%BB%D1%8C%D0%B1%D0%B5%D1%80%D1%82_%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
Македонский Иван Иванович,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D0%B5%D0%B4%D0%BE%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
Сыдыкова Мукен,"https://ru.wikipedia.org/wiki/%D0%A1%D1%8B%D0%B4%D1%8B%D0%BA%D0%BE%D0%B2%D0%B0,_%D0%9C%D1%83%D0%BA%D0%B5%D0%BD"
Тагава Кэри-Хироюки,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B3%D0%B0%D0%B2%D0%B0,_%D0%9A%D1%8D%D1%80%D0%B8-%D0%A5%D0%B8%D1%80%D0%BE%D1%8E%D0%BA%D0%B8"
Абдильдин Жабайхан Мубаракович,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B4%D0%B8%D0%BB%D1%8C%D0%B4%D0%B8%D0%BD,_%D0%96%D0%B0%D0%B1%D0%B0%D0%B9%D1%85%D0%B0%D0%BD_%D0%9C%D1%83%D0%B1%D0%B0%D1%80%D0%B0%D0%BA%D0%BE%D0%B2%D0%B8%D1%87"
Бонацци Луиджи,"https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%BD%D0%B0%D1%86%D1%86%D0%B8,_%D0%9B%D1%83%D0%B8%D0%B4%D0%B6%D0%B8"
Варджу Антонио,https://it.wikipedia.org/wiki/Antonio_Vargiu
Владимир Николай Михайлович,"https://ru.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
Вылчев Найден,"https://ru.wikipedia.org/wiki/%D0%92%D1%8B%D0%BB%D1%87%D0%B5%D0%B2,_%D0%9D%D0%B0%D0%B9%D0%B4%D0%B5%D0%BD"
Кобурн Дональд Ли,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B1%D1%83%D1%80%D0%BD,_%D0%94%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%B4_%D0%9B%D0%B8"
Кроппер Стив,"https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%BE%D0%BF%D0%BF%D0%B5%D1%80,_%D0%A1%D1%82%D0%B8%D0%B2"
Орельский Вячеслав Владимирович,"https://ru.wikipedia.org/w/index.php?title=%D0%9E%D1%80%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87&action=edit&redlink=1"
Пиштек Теодор,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D1%88%D1%82%D0%B5%D0%BA,_%D0%A2%D0%B5%D0%BE%D0%B4%D0%BE%D1%80"
Смирнов Александр Ильич,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B8%D1%80%D0%BD%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%98%D0%BB%D1%8C%D0%B8%D1%87_(%D1%85%D0%B8%D0%BC%D0%B8%D0%BA)"
Стэною Родика,https://ro.wikipedia.org/wiki/Rodica_St%C4%83noiu
Чечель Григорий Иванович,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%87%D0%B5%D0%BB%D1%8C,_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
Шей Чарльз Норман,https://en.wikipedia.org/wiki/Charles_Norman_Shay
Беляев Анатолий Иванович,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D1%8F%D0%B5%D0%B2,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_(%D1%85%D0%BE%D0%BA%D0%BA%D0%B5%D0%B8%D1%81%D1%82)"
Будников Александр Михайлович,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%B4%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
Вентури Аркадио,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BD%D1%82%D1%83%D1%80%D0%B8,_%D0%90%D1%80%D0%BA%D0%B0%D0%B4%D0%B8%D0%BE"
Каньенда Исо,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BD%D1%8C%D0%B5%D0%BD%D0%B4%D0%B0,_%D0%98%D1%81%D0%BE"
Киселёв Алексей Борисович,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%81%D0%B5%D0%BB%D1%91%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87"
Кэмпбелл Элден,"https://ru.wikipedia.org/wiki/%D0%9A%D1%8D%D0%BC%D0%BF%D0%B1%D0%B5%D0%BB%D0%BB,_%D0%AD%D0%BB%D0%B4%D0%B5%D0%BD"
Молотова Тамара Лаврентьевна,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%BB%D0%BE%D1%82%D0%BE%D0%B2%D0%B0,_%D0%A2%D0%B0%D0%BC%D0%B0%D1%80%D0%B0_%D0%9B%D0%B0%D0%B2%D1%80%D0%B5%D0%BD%D1%82%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
Павлов Леонид Николаевич,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2,_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87_(%D0%B4%D0%B8%D1%80%D0%B8%D0%B6%D1%91%D1%80)"
Стэнли Джон,https://en.wikipedia.org/wiki/John_Stanley_(Tonbridge_and_Malling_MP)
Хинтон Марвин,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B8%D0%BD%D1%82%D0%BE%D0%BD,_%D0%9C%D0%B0%D1%80%D0%B2%D0%B8%D0%BD"
Бэдсол Энн,"https://ru.wikipedia.org/wiki/%D0%91%D1%8D%D0%B4%D1%81%D0%BE%D0%BB,_%D0%AD%D0%BD%D0%BD"
Запорожченко Олег Гаврилович,"https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BF%D0%BE%D1%80%D0%BE%D0%B6%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
Кекер Кирилл Сергеевич,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B5%D0%BA%D0%B5%D1%80,_%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BB_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
Кучкин Владимир Андреевич,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D1%87%D0%BA%D0%B8%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
Мунтян Владимир Фёдорович,"https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D0%BD%D1%82%D1%8F%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
Пашков Геннадий Петрович,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%88%D0%BA%D0%BE%D0%B2,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
Пьетранджели Никола,"https://ru.wikipedia.org/wiki/%D0%9F%D1%8C%D0%B5%D1%82%D1%80%D0%B0%D0%BD%D0%B4%D0%B6%D0%B5%D0%BB%D0%B8,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0"
Шоу Люси,https://en.wikipedia.org/wiki/Luci_Shaw
Poorstacy,https://en.wikipedia.org/wiki/Poorstacy
Ассагафф Саид,https://id.wikipedia.org/wiki/Said_Assagaff
Бондс Билли,"https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%BD%D0%B4%D1%81,_%D0%91%D0%B8%D0%BB%D0%BB%D0%B8"
Донченко Александр Семёнович,"https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BD%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
Карполь Галина Михайловна,"https://ru.wikipedia.org/w/index.php?title=%D0%9A%D0%B0%D1%80%D0%BF%D0%BE%D0%BB%D1%8C,_%D0%93%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0&action=edit&redlink=1"
Лоэви Рам,https://he.wikipedia.org/wiki/%D7%A8%D7%9D_%D7%9C%D7%95%D7%99
М. С. Умеш,https://en.wikipedia.org/wiki/M._S._Umesh
Михлин Алексей Ефимович,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%85%D0%BB%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%95%D1%84%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
Николс Билли,https://en.wikipedia.org/wiki/Billy_Nichols
Спантелл Даг,https://no.wikipedia.org/wiki/Dag_Spantell
Уильямс Уоррен,https://en.wikipedia.org/wiki/Warren_Williams_(rock_musician)
Гадючкина Клавдия Михайловна,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B4%D1%8E%D1%87%D0%BA%D0%B8%D0%BD%D0%B0,_%D0%9A%D0%BB%D0%B0%D0%B2%D0%B4%D0%B8%D1%8F_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0"
Махпирова Рихангуль Асимкызы,https://kk.wikipedia.org/wiki/%D0%A0%D0%B8%D1%85%D0%B0%D0%BD_%D0%90%D1%81%D0%B8%D0%BC%D2%9B%D1%8B%D0%B7%D1%8B_%D0%9C%D0%B0%D1%85%D0%BF%D0%B8%D1%80%D0%BE%D0%B2a
Минелли Людвиг,https://de.wikipedia.org/wiki/Ludwig_A._Minelli
Стоппард Том,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%BE%D0%BF%D0%BF%D0%B0%D1%80%D0%B4,_%D0%A2%D0%BE%D0%BC"
Ярцев Сергей Евгеньевич,"https://ru.wikipedia.org/w/index.php?title=%D0%AF%D1%80%D1%86%D0%B5%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87&action=edit&redlink=1"
Айзерман Лев Соломонович,"https://ru.wikipedia.org/wiki/%D0%90%D0%B9%D0%B7%D0%B5%D1%80%D0%BC%D0%B0%D0%BD,_%D0%9B%D0%B5%D0%B2_%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
Бурден Лиз,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%80%D0%B4%D0%B5%D0%BD,_%D0%9B%D0%B8%D0%B7"
Ван Берген Ингрид,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BD_%D0%91%D0%B5%D1%80%D0%B3%D0%B5%D0%BD,_%D0%98%D0%BD%D0%B3%D1%80%D0%B8%D0%B4"
Горячева Раиса Вениаминовна,"https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D1%8F%D1%87%D0%B5%D0%B2%D0%B0,_%D0%A0%D0%B0%D0%B8%D1%81%D0%B0_%D0%92%D0%B5%D0%BD%D0%B8%D0%B0%D0%BC%D0%B8%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0"
Де ла Торре Эрнандес Марио,https://es.wikipedia.org/wiki/Mario_de_la_Torre_Hern%C3%A1ndez
Ильин Алексей Юрьевич,"https://ru.wikipedia.org/w/index.php?title=%D0%98%D0%BB%D1%8C%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87&action=edit&redlink=1"
Йегар Моше,"https://ru.wikipedia.org/wiki/%D0%99%D0%B5%D0%B3%D0%B0%D1%80,_%D0%9C%D0%BE%D1%88%D0%B5"
Мартынюк Леонтий Святославович,https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D1%8E%D0%BA_%D0%9B%D0%B5%D0%BE%D0%BD%D1%82%D1%96%D0%B9_%D0%A1%D0%B2%D1%8F%D1%82%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87
Мустакас Вангелис,"https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D1%81%D1%82%D0%B0%D0%BA%D0%B0%D1%81,_%D0%92%D0%B0%D0%BD%D0%B3%D0%B5%D0%BB%D0%B8%D1%81"
Петрусёва Наталья Анатольевна,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%80%D1%83%D1%81%D1%91%D0%B2%D0%B0,_%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
Толковский Дан,https://he.wikipedia.org/wiki/%D7%93%D7%9F_%D7%98%D7%95%D7%9C%D7%A7%D7%95%D7%91%D7%A1%D7%A7%D7%99
Шервани Имран,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D1%80%D0%B2%D0%B0%D0%BD%D0%B8,_%D0%98%D0%BC%D1%80%D0%B0%D0%BD"
Яисвал Шрипракаш,https://en.wikipedia.org/wiki/Sriprakash_Jaiswal
Алшибая Михаил Михайлович,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%88%D0%B8%D0%B1%D0%B0%D1%8F,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
Базаревич Людмила Сергеевна,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B7%D0%B0%D1%80%D0%B5%D0%B2%D0%B8%D1%87,_%D0%9B%D1%8E%D0%B4%D0%BC%D0%B8%D0%BB%D0%B0_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%BD%D0%B0"
Блажевич Степан,https://en.wikipedia.org/wiki/Stjepan_Bla%C5%BEevi%C4%87
Журавлёв Виктор Лаврентьевич,"https://ru.wikipedia.org/wiki/%D0%96%D1%83%D1%80%D0%B0%D0%B2%D0%BB%D1%91%D0%B2,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%9B%D0%B0%D0%B2%D1%80%D0%B5%D0%BD%D1%82%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
Мацёнг Агнешка,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%86%D1%91%D0%BD%D0%B3,_%D0%90%D0%B3%D0%BD%D0%B5%D1%88%D0%BA%D0%B0"
Микоян Нами Артемьевна,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BA%D0%BE%D1%8F%D0%BD,_%D0%9D%D0%B0%D0%BC%D0%B8_%D0%90%D1%80%D1%82%D0%B5%D0%BC%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
Сахаутдинова Роза Хайдаровна,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%85%D0%B0%D1%83%D1%82%D0%B4%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0,_%D0%A0%D0%BE%D0%B7%D0%B0_%D0%A5%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
Стерн Роберт,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D1%80%D0%BD,_%D0%A0%D0%BE%D0%B1%D0%B5%D1%80%D1%82_(%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D0%BE%D1%80)"
Хиль Эльин Франсиско,https://es.wikipedia.org/wiki/Francisco_Gil_Hell%C3%ADn
Вон Чунь Хинь,https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BD_%D0%A7%D1%83%D0%BD%D1%8C_%D0%A5%D0%B8%D0%BD%D1%8C
Кери Донал,https://en.wikipedia.org/wiki/Donal_Carey
Оноприенко Геннадий Алексеевич,"https://ru.wikipedia.org/wiki/%D0%9E%D0%BD%D0%BE%D0%BF%D1%80%D0%B8%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
Раудашль Хуберт,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%83%D0%B4%D0%B0%D1%88%D0%BB%D1%8C,_%D0%A5%D1%83%D0%B1%D0%B5%D1%80%D1%82"
Сусин Владимир Сергеевич,"https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D1%81%D0%B8%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
Хогг Пэм,https://en.wikipedia.org/wiki/Pam_Hogg
Шиловский Всеволод Николаевич,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B8%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B4_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
Адушкин Виталий Васильевич,"https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D1%83%D1%88%D0%BA%D0%B8%D0%BD,_%D0%92%D0%B8%D1%82%D0%B0%D0%BB%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
Биюна,https://ar.wikipedia.org/wiki/%D8%A8%D9%8A%D9%88%D9%86%D8%A9
Богинов Алексей Дмитриевич,"https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D0%B8%D0%BD%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
Буффон Лоренцо,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%84%D1%84%D0%BE%D0%BD,_%D0%9B%D0%BE%D1%80%D0%B5%D0%BD%D1%86%D0%BE"
Джонс Коллин,"https://ru.wikipedia.org/wiki/%D0%94%D0%B6%D0%BE%D0%BD%D1%81,_%D0%9A%D0%BE%D0%BB%D0%BB%D0%B8%D0%BD"
Колев Станчо,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%B5%D0%B2,_%D0%A1%D1%82%D0%B0%D0%BD%D1%87%D0%BE"
Конвей Джеймс,https://en.wikipedia.org/wiki/James_F._Conway
Ли Сун Дже,https://ko.wikipedia.org/wiki/%EC%9D%B4%EC%88%9C%EC%9E%AC
Никоненко Иван Спиридонович,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BA%D0%BE%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%A1%D0%BF%D0%B8%D1%80%D0%B8%D0%B4%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
Собкин Владимир Самуилович,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B1%D0%BA%D0%B8%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%A1%D0%B0%D0%BC%D1%83%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
Соболев Валериан Маркович,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B1%D0%BE%D0%BB%D0%B5%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B0%D0%BD_%D0%9C%D0%B0%D1%80%D0%BA%D0%BE%D0%B2%D0%B8%D1%87"
Ходяков Михаил Викторович,"https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D0%B4%D1%8F%D0%BA%D0%BE%D0%B2,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
Целыковская Евгения Алексеевна,"https://ru.wikipedia.org/wiki/%D0%A6%D0%B5%D0%BB%D1%8B%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D1%8F_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BD%D0%B0"
Абу Али,https://en.wikipedia.org/wiki/Abu_Ali_(military_general
Буйновский Эдуард Иванович,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%B9%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%AD%D0%B4%D1%83%D0%B0%D1%80%D0%B4_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
Бухбиндер Борис Яковлевич,"https://ru.wikipedia.org/w/index.php?title=%D0%91%D1%83%D1%85%D0%B1%D0%B8%D0%BD%D0%B4%D0%B5%D1%80,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%B8%D1%87&action=edit&redlink=1"
